TimeStamp,UnixTime,QuestionKey,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2023-03-28 17:03:16.831,1680003196.831,,0.53771317,-0.18335883,0.42177776,1.8552603,0.5161955,-0.123843625,-0.25591284,0.37628347,1.0695729,-0.09578139,0.056793645,1.2178344,0.5443337,-0.45713365,0.1538994,1.2943034,-0.055893894,-0.95106786,-0.12006554,1.2915044,859.0476,851.79486,855.0183,931.1722,877.5824,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.833,1680003196.833,,0.53771317,-0.18335883,0.42177776,1.8552603,0.5161955,-0.123843625,-0.25591284,0.37628347,1.0695729,-0.09578139,0.056793645,1.2178344,0.5443337,-0.45713365,0.1538994,1.2943034,-0.055893894,-0.95106786,-0.12006554,1.2915044,840.10986,848.5714,858.6447,889.2674,856.2271,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.836,1680003196.836,,0.53771317,-0.18335883,0.42177776,1.8552603,0.5161955,-0.123843625,-0.25591284,0.37628347,1.0695729,-0.09578139,0.056793645,1.2178344,0.5443337,-0.45713365,0.1538994,1.2943034,-0.055893894,-0.95106786,-0.12006554,1.2915044,835.2747,846.55676,859.45056,847.76556,824.7985,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.838,1680003196.838,,0.53771317,-0.18335883,0.42177776,1.8552603,0.5161955,-0.123843625,-0.25591284,0.37628347,1.0695729,-0.09578139,0.056793645,1.2178344,0.5443337,-0.45713365,0.1538994,1.2943034,-0.055893894,-0.95106786,-0.12006554,1.2915044,847.3626,846.9597,858.24176,837.28937,823.5897,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.840,1680003196.84,,0.53771317,-0.18335883,0.42177776,1.8552603,0.5161955,-0.123843625,-0.25591284,0.37628347,1.0695729,-0.09578139,0.056793645,1.2178344,0.5443337,-0.45713365,0.1538994,1.2943034,-0.055893894,-0.95106786,-0.12006554,1.2915044,860.65936,848.1685,854.61536,855.42126,857.03296,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.842,1680003196.842,,0.53771317,-0.18335883,0.42177776,1.8552603,0.5161955,-0.123843625,-0.25591284,0.37628347,1.0695729,-0.09578139,0.056793645,1.2178344,0.5443337,-0.45713365,0.1538994,1.2943034,-0.055893894,-0.95106786,-0.12006554,1.2915044,856.63007,849.7802,853.00366,863.47986,884.83514,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.845,1680003196.845,,0.53771317,-0.18335883,0.42177776,1.8552603,0.5161955,-0.123843625,-0.25591284,0.37628347,1.0695729,-0.09578139,0.056793645,1.2178344,0.5443337,-0.45713365,0.1538994,1.2943034,-0.055893894,-0.95106786,-0.12006554,1.2915044,845.34796,852.1978,848.1685,834.0659,871.53845,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.847,1680003196.847,,0.53771317,-0.18335883,0.42177776,1.8552603,0.5161955,-0.123843625,-0.25591284,0.37628347,1.0695729,-0.09578139,0.056793645,1.2178344,0.5443337,-0.45713365,0.1538994,1.2943034,-0.055893894,-0.95106786,-0.12006554,1.2915044,846.9597,851.39197,848.1685,812.71063,856.2271,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.849,1680003196.849,,0.53771317,-0.18335883,0.42177776,1.8552603,0.5161955,-0.123843625,-0.25591284,0.37628347,1.0695729,-0.09578139,0.056793645,1.2178344,0.5443337,-0.45713365,0.1538994,1.2943034,-0.055893894,-0.95106786,-0.12006554,1.2915044,847.3626,849.3773,853.4066,808.2784,857.03296,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.851,1680003196.851,,0.53771317,-0.18335883,0.42177776,1.8552603,0.5161955,-0.123843625,-0.25591284,0.37628347,1.0695729,-0.09578139,0.056793645,1.2178344,0.5443337,-0.45713365,0.1538994,1.2943034,-0.055893894,-0.95106786,-0.12006554,1.2915044,855.82416,850.58606,856.63007,784.5055,842.1245,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.854,1680003196.854,,0.53771317,-0.18335883,0.42177776,1.8552603,0.5161955,-0.123843625,-0.25591284,0.37628347,1.0695729,-0.09578139,0.056793645,1.2178344,0.5443337,-0.45713365,0.1538994,1.2943034,-0.055893894,-0.95106786,-0.12006554,1.2915044,863.0769,853.00366,858.24176,768.3883,835.2747,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.856,1680003196.856,,0.53771317,-0.18335883,0.42177776,1.8552603,0.5161955,-0.123843625,-0.25591284,0.37628347,1.0695729,-0.09578139,0.056793645,1.2178344,0.5443337,-0.45713365,0.1538994,1.2943034,-0.055893894,-0.95106786,-0.12006554,1.2915044,846.55676,852.1978,856.63007,746.63007,822.381,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.909,1680003196.909,,0.53771317,-0.18335883,0.42177776,1.8552603,0.5161955,-0.123843625,-0.25591284,0.37628347,1.0695729,-0.09578139,0.056793645,1.2178344,0.5443337,-0.45713365,0.1538994,1.2943034,-0.055893894,-0.95106786,-0.12006554,1.2915044,842.52747,848.97437,859.85345,741.79486,822.381,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.911,1680003196.911,,0.53771317,-0.18335883,0.42177776,1.8552603,0.5161955,-0.123843625,-0.25591284,0.37628347,1.0695729,-0.09578139,0.056793645,1.2178344,0.5443337,-0.45713365,0.1538994,1.2943034,-0.055893894,-0.95106786,-0.12006554,1.2915044,852.6007,848.97437,861.4652,745.82416,830.0366,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.914,1680003196.914,,0.53771317,-0.18335883,0.42177776,1.8552603,0.5161955,-0.123843625,-0.25591284,0.37628347,1.0695729,-0.09578139,0.056793645,1.2178344,0.5443337,-0.45713365,0.1538994,1.2943034,-0.055893894,-0.95106786,-0.12006554,1.2915044,862.27106,850.18317,857.4359,775.2381,862.674,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.917,1680003196.917,,0.53771317,-0.18335883,0.42177776,1.8552603,0.5161955,-0.123843625,-0.25591284,0.37628347,1.0695729,-0.09578139,0.056793645,1.2178344,0.5443337,-0.45713365,0.1538994,1.2943034,-0.055893894,-0.95106786,-0.12006554,1.2915044,863.8828,847.76556,855.82416,794.9817,890.87915,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.919,1680003196.919,,0.53771317,-0.18335883,0.42177776,1.8552603,0.5161955,-0.123843625,-0.25591284,0.37628347,1.0695729,-0.09578139,0.056793645,1.2178344,0.5443337,-0.45713365,0.1538994,1.2943034,-0.055893894,-0.95106786,-0.12006554,1.2915044,848.5714,847.76556,853.8095,760.32965,871.53845,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.928,1680003196.928,,0.53771317,-0.18335883,0.42177776,1.8552603,0.5161955,-0.123843625,-0.25591284,0.37628347,1.0695729,-0.09578139,0.07334074,1.2178344,0.5443337,-0.45713365,0.1538994,1.2943034,-0.055893894,-0.95106786,-0.12006554,1.2915044,848.5714,847.76556,853.8095,760.32965,871.53845,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.930,1680003196.93,,0.53771317,-0.18335883,0.42177776,1.8552603,0.5161955,-0.123843625,-0.25591284,0.37628347,1.0695729,-0.09578139,0.07334074,1.2178344,0.54170036,-0.44148433,0.14238568,1.2943034,-0.055893894,-0.95106786,-0.12006554,1.2915044,848.5714,847.76556,853.8095,760.32965,871.53845,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.931,1680003196.931,,0.49129236,-0.1776723,0.3975611,1.8552603,0.5161955,-0.123843625,-0.25591284,0.37628347,1.0695729,-0.09578139,0.07334074,1.2178344,0.54170036,-0.44148433,0.14238568,1.2943034,-0.055893894,-0.95106786,-0.12006554,1.2915044,848.5714,847.76556,853.8095,760.32965,871.53845,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.933,1680003196.9329998,,0.49129236,-0.1776723,0.3975611,1.8552603,0.5140999,-0.11653673,-0.25520477,0.37628347,1.0695729,-0.09578139,0.07334074,1.2178344,0.54170036,-0.44148433,0.14238568,1.2943034,-0.055893894,-0.95106786,-0.12006554,1.2915044,848.5714,847.76556,853.8095,760.32965,871.53845,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.934,1680003196.934,,0.49129236,-0.1776723,0.3975611,1.8552603,0.5140999,-0.11653673,-0.25520477,0.37628347,1.0695729,-0.09578139,0.07334074,1.2178344,0.54170036,-0.44148433,0.14238568,1.2943034,-0.06828895,-0.96075124,-0.1372264,1.2915044,848.5714,847.76556,853.8095,760.32965,871.53845,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.920,1680003196.9199998,,0.49129236,-0.1776723,0.3975611,1.8552603,0.5140999,-0.11653673,-0.25520477,0.37628347,1.0695729,-0.09578139,0.07334074,1.2178344,0.54170036,-0.44148433,0.14238568,1.2943034,-0.06828895,-0.96075124,-0.1372264,1.2915044,840.9158,849.3773,853.8095,751.8681,870.7326,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.937,1680003196.937,,0.49129236,-0.1776723,0.3975611,1.8552603,0.5140999,-0.11653673,-0.25520477,0.37628347,1.0695729,-0.09578139,0.07334074,1.2178344,0.54170036,-0.44148433,0.14238568,1.2943034,-0.06828895,-0.96075124,-0.1372264,1.2915044,849.7802,851.39197,853.8095,736.1539,860.2564,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.938,1680003196.938,,0.49129236,-0.1776723,0.3975611,1.8552603,0.5140999,-0.11653673,-0.25520477,0.37628347,1.0695729,-0.09578139,0.07334074,1.2178344,0.54170036,-0.44148433,0.14238568,1.2943034,-0.06828895,-0.96075124,-0.1372264,1.2915044,865.89746,853.8095,851.79486,718.8278,846.9597,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.940,1680003196.94,,0.49129236,-0.1776723,0.3975611,1.8552603,0.5140999,-0.11653673,-0.25520477,0.37628347,1.0695729,-0.09578139,0.07334074,1.2178344,0.54170036,-0.44148433,0.14238568,1.2943034,-0.06828895,-0.96075124,-0.1372264,1.2915044,865.89746,854.61536,854.61536,720.84247,851.79486,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.941,1680003196.941,,0.49129236,-0.1776723,0.3975611,1.8552603,0.5140999,-0.11653673,-0.25520477,0.37628347,1.0695729,-0.09578139,0.07334074,1.2178344,0.54170036,-0.44148433,0.14238568,1.2943034,-0.06828895,-0.96075124,-0.1372264,1.2915044,853.00366,855.42126,858.24176,709.5604,848.5714,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.943,1680003196.9429998,,0.49129236,-0.1776723,0.3975611,1.8552603,0.5140999,-0.11653673,-0.25520477,0.37628347,1.0695729,-0.09578139,0.07334074,1.2178344,0.54170036,-0.44148433,0.14238568,1.2943034,-0.06828895,-0.96075124,-0.1372264,1.2915044,850.989,855.42126,859.0476,717.2161,861.8681,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.944,1680003196.944,,0.49129236,-0.1776723,0.3975611,1.8552603,0.5140999,-0.11653673,-0.25520477,0.37628347,1.0695729,-0.09578139,0.07334074,1.2178344,0.54170036,-0.44148433,0.14238568,1.2943034,-0.06828895,-0.96075124,-0.1372264,1.2915044,857.03296,854.21246,859.0476,720.0366,865.89746,-0.05914306640625,0.15093994140625,0.9952392578125,-0.575714111328125,2.94586181640625,3.768310546875,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.947,1680003196.947,,0.49129236,-0.1776723,0.3975611,1.8552603,0.5140999,-0.11653673,-0.25520477,0.37628347,1.0695729,-0.09578139,0.07334074,1.2178344,0.54170036,-0.44148433,0.14238568,1.2943034,-0.06828895,-0.96075124,-0.1372264,1.2915044,862.674,854.21246,859.45056,710.7692,854.61536,-0.05712890625,0.152587890625,0.99658203125,-0.441131591796875,2.370147705078125,3.581390380859375,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.948,1680003196.948,,0.49129236,-0.1776723,0.3975611,1.8552603,0.5140999,-0.11653673,-0.25520477,0.37628347,1.0695729,-0.09578139,0.07334074,1.2178344,0.54170036,-0.44148433,0.14238568,1.2943034,-0.06828895,-0.96075124,-0.1372264,1.2915044,862.27106,850.989,857.03296,693.8461,840.9158,-0.05712890625,0.152587890625,0.99658203125,-0.441131591796875,2.370147705078125,3.581390380859375,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.950,1680003196.95,,0.49129236,-0.1776723,0.3975611,1.8552603,0.5140999,-0.11653673,-0.25520477,0.37628347,1.0695729,-0.09578139,0.07334074,1.2178344,0.54170036,-0.44148433,0.14238568,1.2943034,-0.06828895,-0.96075124,-0.1372264,1.2915044,849.3773,848.97437,853.4066,703.91943,865.09155,-0.05712890625,0.152587890625,0.99658203125,-0.441131591796875,2.370147705078125,3.581390380859375,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.951,1680003196.951,,0.49129236,-0.1776723,0.3975611,1.8552603,0.5140999,-0.11653673,-0.25520477,0.37628347,1.0695729,-0.09578139,0.07334074,1.2178344,0.54170036,-0.44148433,0.14238568,1.2943034,-0.06828895,-0.96075124,-0.1372264,1.2915044,845.34796,853.00366,855.42126,709.15753,877.1795,-0.05712890625,0.152587890625,0.99658203125,-0.441131591796875,2.370147705078125,3.581390380859375,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.953,1680003196.953,,0.49129236,-0.1776723,0.3975611,1.8552603,0.5140999,-0.11653673,-0.25520477,0.37628347,1.0695729,-0.09578139,0.07334074,1.2178344,0.54170036,-0.44148433,0.14238568,1.2943034,-0.06828895,-0.96075124,-0.1372264,1.2915044,848.97437,852.6007,857.03296,709.5604,875.16486,-0.05712890625,0.152587890625,0.99658203125,-0.441131591796875,2.370147705078125,3.581390380859375,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.954,1680003196.954,,0.49129236,-0.1776723,0.3975611,1.8552603,0.5140999,-0.11653673,-0.25520477,0.37628347,1.0695729,-0.09578139,0.07334074,1.2178344,0.54170036,-0.44148433,0.14238568,1.2943034,-0.06828895,-0.96075124,-0.1372264,1.2915044,855.42126,851.39197,855.42126,737.3626,902.96704,-0.05712890625,0.152587890625,0.99658203125,-0.441131591796875,2.370147705078125,3.581390380859375,1.0,1.0,1.0,1.0,2.0,92.98,
2023-03-28 17:03:16.956,1680003196.956,,0.49129236,-0.1776723,0.3975611,1.8552603,0.5140999,-0.11653673,-0.25520477,0.37628347,1.0695729,-0.09578139,0.07334074,1.2178344,0.54170036,-0.44148433,0.14238568,1.2943034,-0.06828895,-0.96075124,-0.1372264,1.2915044,863.8828,853.00366,855.0183,720.4396,888.46155,-0.05712890625,0.152587890625,0.99658203125,-0.441131591796875,2.370147705078125,3.581390380859375,1.0,1.0,1.0,1.0,2.0,92.98,
